Review,Star,Sentiment
Staff is great but espresso machine  is down since 2 weeks and dunkin donuts Corp hasn't fixed it despite of complaints from store manager and regional manager. This corporation doesn't seem to take care of its customers. I may go back to Starbucks if this continues. I love the product and staff here but this is unacceptable.,2,Negative
"Was once one of the best locations. Unfortunately that is no longer the case.  I use mobile ordering and the orders are consistently incorrect and the staff are argumentative when you ask for the order to be corrected.  I have wasted a lot of money lately due to wrong drinks and food items.  When I am not in a hurry I may stop by and wait in the slow line, but for my weekday commute it is time to find a new location.",2,Negative
"Took forever cause the girl had no idea what she was doing with the food. Tried to make 3 orders at the same time, didn't know how to adjust the time so ended up making all 3 orders twice. I'll never come back to this store again.",2,Negative
I always have issues at this dunkin...they keep running out of large coffee cups and straws and then just give you a medium as if thats perfectly ok when you pay for a large....always understaffed....the manager needs to learn how to order supplies properly,2,Negative
"I normally love DD regular coffee, unfortunately, after a few visits, I'm pretty sure this location waters there's down. Not great.",2,Negative
OK place....Coffe in the evening is not that great,2,Negative
Rather have Crispy Cream,2,Negative
Fast service and very nice but Holly Molly donut shop do better with the flys people,3,Neutral
"The only gentlemen working in there is very polite, and does his job well. The others are a bit confused and make your coffee incorrect. He has to take over and fix the mistake. Dunkin' should be grateful for a employee like him.",3,Neutral
Lots of cross contamination happens here. Same gloves and parchment paper in toaster for pork products and non pork products. Gloved hand touches food and drawers instead of using non gloved hands for non food items.,3,Negative
Today's drive thru line made me late for work today.  I've never seen it this bad. I pulled into the lot at 9:51 a.m. I work across the street in the Creek View Shopping Center. I didn't clock in until 10:08. I made a wrong decision to stay in that drive-thru line.  Maybe they should do as McDonald's does and just ask the driver to pull aside until their food order gets done.,3,Negative
"My daughter was there in October and after being touted their sale on ground coffee- 3 for $20,- they sold her 3 bags,  2 of which we found to be past the expiration date. Since we live in NJ, their was no way to return for refund or exchange.",3,Negative
"Make sure to check your order, sometimes there are errors. The staff are very nice, friendly, but sometimes when there's lots of orders, mistakes get made. So definitely check your order.",3,Neutral
"The place was very clean. Workers where friendly. Service was very slow. I will definitely go back again, because of the friendly people there. Could use 1 more person to help with customer service.",3,Positive
Staff was nice they just weren't clean enough for me,3,Neutral
Ok experience.  Not great and not horrible.  3 stars because I had to point out to the employee that the milk in the case was past their dates by a few weeks.,3,Neutral
Slowest DD I have ever been to.   They seemed very understaffed (2 people working on a Sunday morning).  I felt bad for the kid making the drinks.,3,Negative
Place is nice inside but the service was kinda slow but on the count that staff was short. Other than that it was OK,3,Neutral
"Long line. Ice had a really bad taste, hoping it has been inspected for cleanliness recently. Donuts were good.",3,Neutral
Coffee isn't bad. If you like microwaved food then this is your place. Donuts aren't bad either .,3,Neutral
Floors are disgusting and slippery with spills that have been here forever. Atmosphere and food meh.,3,Negative
Sometimes get burnt coffee. Typically friendly service.,3,Neutral
"Standard Dunkin, but it's a bit small meaning it's cramped if you want to eat there.",3,Neutral
Service was slow. Only two people to serve took 20 minutes.,3,Negative
"Just  ok donuts weren't fresh
.",3,Negative
Ok doughnuts but excellent coffee,3,Neutral
We stop by here as a result of the family members wanting a specific Dunkin Donut coffee fix. I was able to go inside secure the specific coffee flavors and blends that the kids wanted. The service was quick and they workers were fairly friendly.,4,Positive
A lot of these reviews clearly are coming from people who never worked customer service before these young ladies and men are doing a great job and I know it can be hard you guys can’t blame your poor time management on the workers they are doing the best they can keep it up you guys !,4,Positive
Very busy when I went in the morning but the staff was friendly and my coffee came quickly. Doughnuts were pretty good as well.,4,Positive
Donuts were so dry. The sandwich was ok. I had and egg with cheese and bacon croissant. It had extra bacon which I loved. I believe they gave it to me that way because they forgot to make my sandwich after they made my drink. Which was so tasty. I ordered a mixed iced cappuccino. Most locations don't make it right but they did. Thank you. 👍🏼,4,Positive
"Restaurant is in a busy office area so it can get busy in the morning. Food and drinks are good. Never had any problems with my order, but service can be slow. Because of how busy it gets I have left and have witnessed others leaving the store because they take too long. One person left after already paying! Not me. I don't care if I'm going to be late for a meeting but it shouldn't be that way. No drive thru either ☹️.",4,Neutral
"Always friendly staff, clean store, fresh food. We always stop here when staying in the airport area. Keep up the great work folks!",4,Positive
What Dunkin' is all about ... I eliminated 1-star for the longer than expected line,4,Neutral
Coffee was great as usual. Employee was not very friendly. Maybe she didn't  have her coffee yet??,4,Negative
Great customer service at this location,4,Positive
My go to coffee when out and about. Dunkin now has 3 types of hot coffee depending on how strong you want it.,4,Positive
"It's a new, clean store with most menu items available. The staff are pleasant and reasonably efficient",4,Positive
Great service easy parking clean and safe.,4,Positive
Now a bad spot to grab a coffee and head to work wish they had a better selection of choices.,4,Negative
"Great cold brew coffee, the apple fritter I had at 4PM was stale.",4,Neutral
Very good sandwich and coffee.,4,Positive
"Hole in the wall location,  but the one grill girl.... super cute",4,Positive
The coffee is great and the bagels are good as well,4,Positive
Great tasting coffee and breakfast sandwiches.,4,Positive
Sausage egg and cheese sandwich is on 🔥 …,4,Positive
It's a Dunkin donuts .  They have coffee.  And donuts.,4,Neutral
Good location. Good service.,4,Positive
On point,4,Positive
Breakfast sandwich on point,4,Positive
Okay,4,Neutral
Good coffee,4,Positive
"In a word, donuts",4,Neutral
She overfilled my icecream with everything I asked for!!! Probably the best icecream I've had there yet! I wish I'd took pictures but alas I ate it all 😅 …,5,Positive
Always has my favorite.,5,Positive
Always a favorite,5,Positive
Nice!,5,Positive
Too good!,5,Positive
Good ice cream!,5,Positive
Always good along with the price! And also service.,5,Positive
"Friendly employees, fast service -- and it's Dunkin' Donuts. What more can you ask for? 😊 …",5,Positive
Friendly crew here; gets busy in the morning so order ahead and skip the lines.,5,Positive
The staff are friendly.,5,Positive
The bartender was very sweet,5,Positive
Always pleasant service.,5,Positive
Good food waitress worked hard by herself.  Waitress surprised me asked for id lighting must have been bad..... Having birthday within days turning 55,5,Positive
Yummy,5,Positive
Friendly service.  Even offered dark roast coffee!,5,Positive
1st date with my sweetie. 2nd date now my fiance! We will be back. ♡,5,Positive
They have the latest items offered. Very friendly staff,5,Positive
Tacos were amazing.and the bartender very friendly,5,Positive
I was at glory days grill I give them 5 stars food and service,5,Positive
Fantastic service,5,Positive
The bartender was extremely understanding to me....& And the hard time I am in...hands down good food as well .I came in around 9:30 pm will be back...someday when I get my truck up and running ...,5,Positive
Experience was fantastic ☺️,5,Positive
Delicious ice cream. Not cheap though.,5,Positive
Excellent service,5,Positive
"(Translated by Google) Excellent

(Original)
Excelente",5,Positive
The chocolate ice cream cake was so good for my husbands birthday.,5,Positive
They popped up on my feed. Gave them a shot and did not disappoint. Will try when they re-open. Looks like a remodel is occurring?,5,Positive
Amazing cream,5,Positive
Had to pick up an ice cream birthday cake for my niece she loved it,5,Positive
I haven't had them for over a year but cake batter will always be my favorite.,5,Positive
"I used to meet a friend there all the time....Not anymore, but it is a cool place to be....",5,Positive
"Great experience,nice staff.",5,Positive
Awesome flavors of ice cream....great service,5,Positive
Great ice cream.,5,Positive
Always great,5,Positive
Awesome,5,Positive
I give 5 Stars cause the cook was amazing...he did his thing in the kitchen...both meals were great we will go back differently....are bartender was also was  amazing...,5,Positive
Great lil neighborhood bar & eatery.  Live going there for lunch,5,Positive
Great food I usually order to go,5,Positive
Great place for a steak & a beer.,5,Positive
Our family has had steak dinners and great breakfast here for years.,5,Positive
Great food..awesome staff...video poker and pool,5,Positive
Stiff drinks. Great food,5,Positive
Was great,5,Positive
Great food and drinks,5,Positive
food and staff are great,5,Positive
Awesome,5,Positive
Great food,5,Positive
Great,5,Positive
"The best Ice Cream shop I've ever experienced! Their toppings, mixtures, and signature flavors are unmatched.",5,Positive
Best ice cream,5,Positive
The Ice cream is the best ever.,5,Positive
This is best place to get fat,5,Positive
I love cold stone,5,Positive
Love their caramel cold brews,5,Positive
Love the coffee,5,Positive
I love the products and service,5,Positive
Best bar in the area,5,Positive
Best steaks in town,5,Positive
Angela is da best,5,Positive
I love Lisa,5,Positive
Love,5,Positive
Yummers! N the lil ice cream cupcakes are scrumptious!!!,5,Positive
First time going to cold stone and it was great!,5,Positive
Great customer service! Will be coming again,5,Positive
One of my favorite places to play video poker.,5,Positive
"I guess today, you have to be a regular patron to get food. I was denied service yet here is two takeaways sitting on the bar. Literally, minutes after taking this photo the bartender walked past me to get rid of a dish from another customer. Seriously, what is with this bartender's attitude? I walked out before the football game was over and it was a one score game in the 4th quarter.",1,Negative
"Seems like a nice bar if you are looking for drinks but the food was HORRIBLE. Stopped in here for dinner because we were starving and stuck in traffic and were excited for some good hot food. We ordered a burger and fries and a breakfast platter (sausage, eggs, biscuits and gravy) and were immediately disappointed by what we were brought.
The burger was cooked well done (we had ordered medium rare) and seemed like it had been sitting out for a while as it was barely warm. The bun was cold like it had been in the fridge and the cheese wasn’t even melted. This was the burger that was listed as “hot” and “spicy” but there was no seasoning or flavor whatsoever. The fries were ok but were not seasoned at all, not even salt.
The breakfast platter was also nothing to write home about. I ordered my eggs “over medium” and they came out with runny whites. The portion was very small and again nothing was seasoned and it had no flavor whatsoever. It was like eating mushy wet cardboard.
We are only because we had been waiting for what felt like 40 minutes for our food but we left completely unsatisfied. Once drove away, we saw that Elmers was right ahead of us and we were both thoroughly annoyed that we had wasted our money at “Bill’s Steak House Lounge” when we could have enjoyed a meal with at least twice the quality at the same price at Elmers. We won’t be making that mistake again. If you do choose to eat here, we hope your experience is better than ours was.",1,Negative
"Bad service.  When we got there the server was outside smoking. Came in took our orders and didn't wash her hands. Didn't bring us a knife. Had to hunt her down for one.  The food was horrible. I ordered the pepper steak.  It was really thin and tough.  The cheapest cut of meat.  I had one bite.  Could not even chew and swallow it.  The frozen veggies on the plate came out cold.  The salad had a lot of old pieces of lettuce.  It was drowning in the dressing. I didn't finish my meal.  I didn't even want to finish my beer.  Had to get out of there. When we explained about the food, they still charged us full price. Don't waste your money there.",1,Negative
"I am looking for my wives service animal lucky. The bartender helped push my wives service animal into a truck. My wife was ruffied at glasdhouse bar and was incohearant. She was harassed all day about her service animal at glasdhouse and had only 2 shots over 12 hours of being there. She bought lunch and left glasshouse at 8pm. She reached the cemetary and remembers nothing after that. The bartender at bills has now told her she isnt allowed back. This after my wife asking to
manyvquestions. We have had lucky since he was a baby. He is pitt sharpei and terrier. Hevis white with brown spots
If younhave anybinfo pleade callnkatherine caramucci with north preccient portland police. Ty",1,Negative
"Been coming here for years and always order T-Bone breakfast, bartender brings me two NY'ers. And tells me I'm the one too order them. Have you lost your mind because mine is sound! Don't think I'm coming back any time soon! I really loved this place too.",1,Negative
Would not suggest to anyone. Baked potatoe under cooked. Steaks over seasoned and thin for a 6oz sirloin. Could barely eat the steak. Boyfriend took one bite of his ribeye which was also thin cut was so tough he couldn't eat it.,1,Negative
"If the owner only cared to read these reviews.

November 1, 2016.  Waited japproximately 15 minutes to try and order dinner. I eventually had to go to the bar to order dinner.  It appeared socializing was the top priority of this bartender/waitress. To give hugs that last more than a minute and a half while making iContact .",1,Negative
"One of the worst experience dining in USA. The service was smth beyond normal - we were waiting for beer 10 minutes. The side salads were served within 20 minutes. The steaks... nothing. Nothing good can be mentioned. My husband meat-lover did not wanted to finish it. Vegetables served were like smth plastic with no taste. It took 1,5 hour to have ordinary tasteless dinner. Again - one of the worst experiences...",1,Negative
"Had delivery order of a rib eye, medium rare. Was basically pink in the middle beef jerky. Not sure I've ever had a more tough rib eye. Disappointing.",1,Negative
The worst steak house around. Food came out cold. Only one person working. Cheap meat. High prices. Will not be going back there. Called to talk to the manager the next day. Never got a call back. Don't waste your money on that dump.,1,Negative
I took a shuttle from Staybribge and was was refused service. Patrons were equally hostile until I was drove out and left to wait outside. Completely different from first visit last week with owner.,1,Negative
Its a bar so should have known but by far the worst food I have ever paid $30 for and will now have to order delivery to my room so I can eat.,1,Negative
The waitresses run to the kitchen when new customers arrive ugh,1,Negative
The food was cold and the steak was tough as hell. The drinks was watered down and the coffee was water with a hint of coffee grinder. So it made my drink even worse.,1,Negative
"Didn't eat the food, but the poker machines sure like to eat my money...

Lottery games are based on chance and should be played for entertainment, not investment purposes.",1,Negative
Snuck out the back after the bartender said she would be right with us 20 minutes later. Nope. First and last visit.  Place was stale and very depressing.  Smelled lost hopes and dreams.,1,Negative
The food was gross they had gnats flying around the table the waitress was horrible,1,Negative
I have real bad service there. And then ive had really good service. All depends on the worker's.,1,Negative
"No minors allowed!!! A dump I say, a D
UMP",1,Negative
Just a dive bar now had the worst chef salad ever cheap lunch meat packaged shredded cheese not even a whole hard boiled egg bland tasteless even the salad dressing was bad,1,Negative
Very bad food and service,1,Negative
"Dive Bar!
Torn seats old sloppy food!",1,Negative
Rude staff! 65 yr old Dad made to leave because id just expired. Awful place.,1,Negative
"Last time I will go there, rude service dirty glass, dirty cup",1,Negative
Bathroom was nasty doesn't looked like its been cleaned in awhile,1,Negative
The food was awful but the atmosphere was nice,1,Negative
To go food orders always take a long time to get.,1,Negative
"No kid's! Food ok, not great",1,Negative
Worst ever....dont waste ur money,1,Negative
There are lots of other places to eat in Portland,1,Neutral
Terrible service even worse food.,1,Negative
You should hire security,1,Neutral
Nasty!,1,Negative
"The only thing good here is the cold beer and the slots. I had the Bacon wrapped filet mignon, steak was under cooked and the bacon was cold. I asked for medium rare and it was almost rare. But on the bright side I won two hundred bucks on the slots. 👎🏼 …",2,Negative
"I ate at Bill's a couple times several years ago & was very pleased with a good quality steak at a reasonable price. Sadly, it isn't the way it used to be. Tonight's supper cost 30% more that it used to and the quality was terrible. My NY strip was full of gristle and I seriously doubt that it even came close to the advertised 12 oz. It was both smaller and much thinner than when I made the same order on previous visits. On top of that, the veg was cooked to mush and the baked potato must have been keeping warm in the oven ever since lunch time.

I know times are hard for restaurants, but the owner has gone too far in trying to squeeze out the last dime of profit. I was there at around 5PM and the bar was full of drinkers, so there's no doubt they're making money...liquor is the source of most of the profits in a sports bar/restaurant.

On the good side, the staff was friendly and attentive. None-the-less, I don't think I'll be going back there.",2,Negative
"French fries are good. Roast ok, steak and cheese sticks🤮🤮🤮",2,Negative
Got take out fish-and-chips  The fish was so hard you could hardly eat it it was like they had stuck it back in the microwave to reheat it says it is supposed to come with a coldslaw and toast did not have any of that in there not a very good place to go..,2,Negative
"Food was decent.  Service was awful.  Not because if covid.  You could at least check back to see if we want another beer? Acknowledge that we asked for one? Socialize less, check in with other customers.",2,Negative
"The ambiance of this place is next to non existent.  As is the rat infested trim track adjacent, cesspit that is park rose 🌹  Which I'm sure must be an ironic term because because there is neither aros either a rose nor a park to be found in park rose …",2,Negative
"The best thing about this place was leaving. We waited for near an hour for our food with a waitress running around without a clue that customers needed service. We happened to be seated by the kitchen so sadly we could see how long food sat in the window, darn near 10 minutes in some cases. Our food came after we saw it get put into the service window. However, my wife's 'halibut' dinner? Well I can hardly say anything good about it, for 13 bucks, you got 4 small pieces of fish, I personally think it was cod and not a nice piece of meaty halibut as stated. The garlic bread was so incredibly salty, it was not edible. We were never asked once as our waitress wizzed by several times, how are food was, did we need a refill on our drinks, etc... I sucked on ice cubes and then took my wife's drink. My pork sliders tasted as if they had been sitting all day long, the chicken cordon blue bites were mostly chicken not horrible, but a small bit of ham with maybe if you were lucky some cheese. We left unhappy after having to flag her down for a box, not sure why I even brought it home except it was a lot of money to spend for the meal. Oh and the salad is just plain ole salad out of a bag, no added anything, no tomatoes, nothing. As I said the best part was getting the heck out. Would not recommend unless you are there to play pool get enough drinks in you that anything at that point would taste good. Maybe it was an off night? But I doubt it, there was no bell that even let her know food was up, but then again? there was only a handful of us in there.... Would not return or recommend.",2,Negative
"Poor service, the bartender took care of everybody in the bar, even those that weren't asking for anything. then decided to come get to me",2,Negative
Crusty little spot for steak. As a lounge? Totally cool dive bar. But i was on the way to the airport and I was looking for a local steak house and it didnt hit the spot. But again as a lunge/bar thumbs up.,2,Neutral
"Worst Filet EVER. I travel for work a lot, so I am all over. I try to get a good steak whenever I am on the road, this place looked promising, boy was I wrong. Ordered the Bacon Wrapped 10oz. Filet medium, salad came first, it was fine, steak came out a few minutes later, looked ok, smelled ok, took a bite, tasted off, not sure if it was freezer burnt or just bad meat, took one more bite, from the middle, tasted worse, did not even finish chewing, waitress asked if something was wrong, I told her it tasted like it was bad meat.... she said they pride themselves on their filets. I don't see how.... that was the worst steak I ever tried to eat.... I have had mucg better food at Waffle house. I will not be going back there whenever I am in Portland again.",2,Negative
"Not best, expensive and the people working wernt friendliest,, and the patrons were all judgie and gave an evil look when i walked in cuz i  not from here",2,Negative
"I'm sure of one thing. The person working when I visited Bill's didn't want to work. I'm over 50 and when someone refuses to serve me because the first thing out of their mouth is ""I need to see your ID."" that tells me they'd rather be a cop than serve food.",2,Negative
Cook needs to pay more attention to orders!,2,Negative
Impressively bad. Really don't recommend the food.,2,Negative
Pretty Shady Clientele. Especially in the back parking lot.....,2,Negative
Dark over priced bugs on the wall under cooked food depressing atmosphere,2,Negative
"Usually good, lately not consistant...",2,Neutral
Yellow clear mayo for my fries... Not cool....,2,Negative
Unfriendly bar tender,2,Negative
Food not so great,2,Negative
More of a bar than a restaurant.,2,Neutral
Shift service,2,Neutral
It's not really a steak house these days. More of a sports lounge. 21 and over only. Went in for breakfast. Food was good. Service was good.,3,Positive
Great outdoor area in the summer time. Drinks are good.,3,Positive
The service was great! It's got a homey feel in such a big city. Their poker machines were not hitting though spent a lot of money in a short amount of time. The food's good and the service is even better. So if video poker isn't your thing I would recommend it.,3,Positive
"Stopped in for breakfast, which was good and service was great.  Decent prices.",3,Positive
We order door Dash… Last night. It was about 8 o’clock right before they were going to close I ordered my husband the filet mignon medium rare and I ordered me a New York steak medium rare. The bill was close to $80 for two dishes. We didn’t mind I was really craving steak when he got was completely delicious what I got was a gray piece of shoe leather.  My steak was a lot thinner than his and they put it in a plastic container to be delivered. That is a steam box it basically cook my steak to pretty much well done and I tossed most of it out. I really wish these places would stop using plastic containers to deliver food. I don’t know if I will try it again it was kind of a disappointment for that kind of money I could’ve went to Ruth’s Chris,3,Negative
"My fiancé and I were really wanting to have a decent steak dinner and this place did not disappoint.  The 6oz  top sirloin was grilled really nicely and the baked potato with a side of steamed veggies.  The meal was great, the ambiance however, left a lot to be desired.  This place is great but it is more of a bar than it is a restaurant.  For a good and inexpensive steak dinner, this is the place but it isn't really date night material.",3,Positive
"Waitress,  Lisa, was awesome. She was all alone but we still got excellent service.   The food was it but not as good as it used to be.  Used to go there often but don't live or work near there anymore.  Probably won't make the effort again.  I miss their awesome food.",3,Neutral
"It is what it is. French Onion soup was disappointing, but I'm not sure why I was expecting anything more than a decent broth and lots of onions. I'm willing to bet the cheese came out of a shaker. Steak was meaty, a little overcooked for my taste.
Come on, it's an old school steak house that has seen better days, but it always delivers meaty flavor and a decent cheap steak. There's just some days where it's enough.",3,Negative
Food was just okay. Waitress didn't really even get kinda happy towards me till the tipping part of her shift.  Kinda disappointed but maybe it was just an off day.,3,Negative
"Disappointing! For a steak house, Bill's isn't high on our list anymore. The last 2 times we've had the top sirloin, we had to send it back for being very tough. The server was great and saved our evening, thankfully. My husband really hates having to send food back!",3,Negative
"I will say this place has unbeatable prices for steaks. Half the cost of any other steak house. The service is OK, they have low staff so you will be waiting for you drinks and food. Steaks are OK, but you will leave full I promise.",3,Neutral
"Food, drinks and service are great. Location and security not so much. On site armed security present. Felt no threat while inside ...outside well don't walk far at night. 4 star without exterior and security issues.",3,Neutral
The wait staff( Michelle) was great.good bar vibe. Ribeye was the worst steak I've ever paid for. Go for a couple drinks or beers and that's all.,3,Negative
It's a great place to get cool drink or food an while you're there try your luck with video poker,3,Positive
"Full security needed to be handed ad patted down. I'm not cool with that. I mean I appreciate the safety as I'm sure he employees appreciate it I can bet how many people walked out and never came back because of it, I know I wanted to.",3,Negative
Non enthusiastic employee. Boring atmosphere. Great for someone who wants to hide away and blow their check on poker.,3,Negative
"Mediocre across the board. The steak is a little dry and I could make a better one at home on my bbq. The only reason to come here is if you are in the area and you are hungry. Other than that, there are plenty of better steak houses.",3,Neutral
"Informal dive bar kinda place. A little grungy and worn down. Food was OK. Prices were pretty average, same with service.",3,Neutral
Waitress was fantastic food was ok.  But place had turned into a dive.,3,Neutral
"Decent dive bar with very good reasonably priced food. Table Service, diverse crowd, Pool table and video lottery.",3,Positive
Good food great staff. Steak was a little over done but was still good 👍 …,3,Positive
"The pool tables are a plus, the foods good but the service is slow and the beer costs alot. Bummer deal.",3,Neutral
Food tastes good at a fair price atmosphere is average. Could use modernization for a better review,3,Positive
What can you say. If you want to drink... they serve drinks.,3,Neutral
Good steak but kinda small and tough for the price . Got the rib eye and a rib eye should never be tough,3,Neutral
"More of a pub and grill than a Steak House. But they do serve steak, and the price was reasonable.",3,Neutral
"Good quiet place to grab a bite, play a few games, and have a beer",3,Positive
It was cool.. I Love Taco Tuesdays!!,3,Positive
I didn't go inside but was impressed with the parking behind the building,3,Positive
Played video poker it was nice,3,Positive
The server never. Come to ask if I need something else,3,Negative
Maybe it was because of super bowl but the service was awful,3,Negative
Lousy atmosphere but surprisingly good food,3,Positive
Food was not good,3,Negative
Close to hotel. Serve food late at night.,3,Neutral
Good burgers ***,3,Positive
Nice bard,3,Positive
Quite and not crowded,3,Positive
It to go and have a beer and stake,3,Neutral
Good for drinks,3,Positive
Good breakfast,3,Positive
Over priced,3,Negative
Nice staff,3,Positive
"Friendly local bar and grill. Good prices and good food. The staff was AMAZING. The one woman we saw seemed to be the only one waiting on people and it was easily 5-6 tables of people AND the bar she was holding down. Even still she was so friendly, attentive, and didn't get a thing wrong. She commented she had ""real good cooks tonight"" and they didn't disappoint!",4,Positive
"We have driven by this gem countless times since we moved to pdx 12 years ago and never gave it a second look. A friend recommended their burger so the hubs and I stopped in for dinner.  Great service, super reasonable prices, clean, large portions. I grew up in Idaho and this place reminds me of many bar&grill growing up- they serve all the basics like steak bites and tots and sides of ranch and huge burgers.

They are not kid friendly- there are slots at the back of the dining area so no minors are allowed.

Dont judge a book by its cover! This place is worth a stop in!",4,Positive
"This landmark in a part of town that has seen better days still has much of it appeal that is gone from its surrounding neighborhood.  The food still surprisingly average as it always was. This is a good thing considering quality has declined across the board at most places. The staff, meaning the bartender,if you get there after the dinner crowd, was attentive,  friendly and kept busy between the regulars at the bar, the newcomers,  meaning myself and my better hal6, the handful of video poker players loosing money. I applaud her for her for the valiant job.  But is the small restaurant atmosphere I come for and was happy to see it still exists. No big chain dishes, menus or patrons here, just the good old folks you would expect from a place like Bill's Steakhouse. I recommend you give it a try and I think you will be surprisingly satisfied with what you find",4,Positive
"I was craving steak and headed to the airport and this happened to be on the way. The waitress/bar tender was nice but couldn't help make any sort of meal recommendations on account of how hung over and nautious she was feeling (her words not mine). The place is definitely more of a longue/ bar than a steak house and I had second guessed my decision to eat there until I tried their soup (it was good). Overall the food was good, a bit cold and the place seemed like a good place to hang out.",4,Positive
"I stopped in this place get out of the rain warm up with a drink. I used to come here when I lived nearby with my ex boyfriend play video poker drink some cocktails, It was just the same as it was back then which was perfect for the night I was having. It's not gonna be a poppin & hopping pick up joint. Or on over crowded super loud place you can't hear it yourself think.  But it's gonna be warm, It's gonna have some good people behind the bar, that actually do know how to make a drink.
You'll almost always find somebody in there that have some stories to tell.
And if you lose at video poker, maybe some of the stories you heard will help ya out later on down the road in your own life, and that's worth more than any amount you can put into a machine. Thats all i have to say, except this: Be 💯, respect your elders, Use the back door, not the front.",4,Positive
"Nice lurker bar and pub, good food.  Has a pool table and friendly atmosphere",4,Positive
"The waitress working Friday morning was wonderful, she deserves a raise. The Omellete was one of the best I've ever had!",4,Positive
Nice bar but not the best area!,4,Positive
"The food was great, the restaurant wasn't clean.",4,Neutral
"Not real busy for a holiday , good food and service!😊",4,Positive
"Went today, (Thursday) and seen they had filet on special. So I ordered one. I'm a filet kinda girl, so take that into consideration... bartender was great. Day shift. Potato was cooked perfectly,  steak was cooked perfectly, but the quality made the steak a little bit tuff, considering I worked in a steakhouse for many years, but for the price I paid...(19.99) I'm going to have to say I will go back for another Thursday special,  and veggies were on point! Ordered my food to go, and played on those machines in the back. Lost 60 in 15 minutes. Not their fault I'm sure, but other that that I would give them 5 stars. They also have a newly felted pool table for those that like to increase there skills. 12-9-21",4,Positive
"It's a quaint little place with video poker in the back. The waitress was sweet, polite, helpful, easy to get along with, and friendly!
Highly recommend them for breakfast.",4,Positive
"I love their steak dinners! Expertly cooked and affordable! Bills isn't fancy. I wasn't expecting much the first time I came. Boy was I surprised! I've been here several times since and every time their steak was perfect! Their veggies and salad aren't much to get excited about, but that's not what I come for.

Wow! I just discovered their split pea soup. Thick and delicious!",4,Positive
"Hadn't been there in 5 yrs  or more.outside still looks a little shabby but they remodeled the inside very clean,and it has a rustic (nice cabin in the woods)feel to it.We went on a fri eve.and though I dont recall the bartenders name I have to say I was impressed she had 6/8 people at the bar and including us probably the same amount sitting at tables  give or take a person or two.And she was on it! She made a good drink,took our food order,was personable,and our food was served in good time. We ordered burgers and they were quite yummy,we got tots instead of fries and they were perfect too crispy brown not greasy.5/6 tra ago I had gone there with a friend and got steak dinner it wasnt horriable it just wasnt anything you write home about.i think that their turning things around and I intend to go back soon and maybe brave a steak.if it's as good as the burger I think I'll start going there reg.",4,Positive
The customer service was very good and the atmosphere there was like being welcomed at home.I was pleased with the food and I will be coming back to this place to eat again sometime in the near future!!!:),4,Positive
Great little place . The neighborhood is a little rough. The back parking lot is fenced in so you can eat or play V.P without stressing,4,Positive
"Good food,  pool table is usually open   definitely a bar for older people  (which I don't mind it normally) I won't go in at night, security at night giving people the pat down. Miss me with that.  Anyways chill place to grab lunch",4,Positive
"Christina is amazing!
We had a great time!  My pepper steak was cooked to perfect!",4,Positive
Pretty chill place. Good place to go after work for a cocktail. Good food.,4,Positive
Today's day bartender was super nice and friendl!!.thank you for the great service 😀👍👌🙌,4,Positive
Went in for a regular hamburger and I got well fed.,4,Neutral
"Bartender was nice. 1st time here, came to play video poker and didnt feel like a stranger. Solid 4 stars",4,Positive
Friendly staff and clean single bathroom. I went there to play video poker and it was close to lunch hour and people started pouring in but it didn't get too busy. Next time I might  try their food.,4,Positive
"Very good food. They could use more waiters. For a Friday night,  only one person waiting tables.",4,Positive
"It was a really nice place, good and comfortable to be in. The food was great and the service was awesome. The place was a little small, but still friendly.",4,Positive
"Great Selection of Food, but the Place was a little Noisy.",4,Positive
Decent food decent price,4,Positive
"Good food, fair priced, good drinks, good service. What else it's there? Oh yea, they're nice and clean.",4,Positive
Bartender was friendly but the place run down old and scary I had to be wanded to get in and they lock the front doors at 830🤔 guessing not a good area …,4,Neutral
A bar that serves food. No frills comfortable atmosphere with friendly service.  Food is good and prices are better.  Certainly a low brow neighborhood bar/steakhouse.,4,Positive
"Good food, good drinks",4,Positive
"Great place for friendly staff and cheap beers. Food was delicious too,",4,Positive
"Nice big bar/restaurant with a dive bar atmosphere, which I love. Friendly bartenders, good food, and a covered smoking area in the back.",4,Positive
Love the atmosphere. Good fOod and drinks. My family had a REALLY good time,4,Positive
The food and service was very good.,4,Positive
"Good prices for great food.  A real Steakhouse, friendly with a nice bar.",4,Positive
It's cool to play video poker,4,Positive
"Good food, good service, friendly staff competitive price. A place to frequent.",4,Positive
Michelle and Angela are the best bartenders on sandy blvd. ♡ . Mac and bites are a must try!!,4,Positive
Its a good place to eat,4,Positive
Service was great the bartenders are all good people,4,Positive
Friendly staff good food great prices,4,Positive
"Very good NY Steak.
Waitress was very
efficient and awfully nice",4,Positive
Nice place to go on New year's eve good food and drinks nice people,4,Positive
You ever seen that dive and diner show here you go prety good food.,4,Positive
Clean. Friendly and the price is right. Their food is awesome too.,4,Positive
Food was great so was our server,4,Positive
"Great environment, fun games and good drinks",4,Positive
Hey $20 buck for steak salad and veggies.  Not a bad deal,4,Positive
It was a delicious steak dinner and the drinks were strong,4,Positive
Great customer service always eat the t bone,4,Positive
Food was very very good. Okay atmosphere.,4,Positive
"Great food friendly staff and clientele,",4,Positive
